记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
                                2 11.258 0.0 0.5468,0.4068 1810 -5.69E-004 591.0 86.2 743.9 87.4 12.88 0.11 114.40
841 2017_06_12 15:04:32 453 7 0 0.968 44.0 0.5568,0.4168 1810 -5.69E-004 592.0 86.2 742.8 88.4 13.88 0.11 0.30
                                1 11.296 0.2 0.5468,0.4068 1810 -5.70E-004 591.0 86.2 743.9 87.4 12.88 0.11 6.71
                                2 11.259 0.1 0.5468,0.4068 1809 5.71E-004 591.0 86.2 743.9 87.3 12.88 0.11 22.88
842 2017_06_12 15:04:32 504 7 0 0.982 44.0 0.5568,0.4168 1809 5.71E-004 592.0 86.3 742.8 88.3 13.88 0.11 0.30
                                1 11.314 0.1 0.5468,0.4068 1809 5.70E-004 591.0 86.2 743.9 87.3 12.88 0.11 22.77
                                2 11.292 0.0 0.5468,0.4068 1809 5.70E-004 591.0 86.3 743.9 87.3 12.88 0.11 38.02
843 2017_06_12 15:04:32 554 8 0 1.002 44.0 0.5568,0.4168 1809 -5.70E-004 592.0 86.3 742.8 88.3 13.88 0.11 0.29
                                1 11.294 0.1 0.5468,0.4068 1809 -5.69E-004 591.0 86.3 743.9 87.3 12.88 0.11 10.37
                                2 11.236 0.0 0.5468,0.4068 1809 -5.68E-004 591.0 86.3 743.9 87.3 12.88 0.11 57.32
844 2017_06_12 15:04:32 609 7 0 0.986 44.0 0.5567,0.4169 1811 -5.52E-004 591.9 86.2 742.8 87.9 13.87 0.11 0.29
                                1 11.286 0.0 0.5469,0.4068 1808 5.77E-004 591.0 86.3 743.9 87.5 12.89 0.11 38.06
                                2 11.257 0.0 0.5469,0.4068 1809 -5.75E-004 591.0 86.3 743.9 87.5 12.88 0.11 38.15
845 2017_06_12 15:04:32 653 7 0 0.988 44.0 0.5568,0.4168 1809 -5.69E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.29
                                1 11.267 0.1 0.5468,0.4068 1809 -5.69E-004 591.0 86.2 743.9 87.3 12.88 0.11 16.33
                                2 11.252 0.1 0.5468,0.4068 1809 -5.69E-004 591.0 86.2 743.9 87.3 12.88 0.11 16.35
846 2017_06_12 15:04:32 696 7 0 0.986 44.0 0.5568,0.4168 1809 -5.70E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.29
                                1 11.303 0.1 0.5474,0.4065 1804 -6.09E-004 591.1 86.3 743.9 86.5 12.94 0.11 12.72
                                2 11.249 0.0 0.5468,0.4068 1809 -5.69E-004 591.0 86.2 743.9 87.4 12.88 0.11 57.24
847 2017_06_12 15:04:32 739 8 0 1.003 44.0 0.5566,0.4169 1811 -5.57E-004 591.9 86.2 742.8 88.6 13.86 0.11 0.29
                                1 11.289 0.1 0.5467,0.4069 1811 -5.57E-004 590.9 86.2 743.9 87.6 12.86 0.11 18.98
                                2 11.252 0.0 0.5467,0.4069 1811 -5.58E-004 590.9 86.2 743.9 87.6 12.86 0.11 114.28
848 2017_06_12 15:04:32 782 7 0 0.989 44.0 0.5567,0.4169 1810 5.60E-004 591.9 86.2 742.8 88.5 13.86 0.11 0.29
                                1 11.264 0.1 0.5467,0.4069 1810 -5.60E-004 591.0 86.2 743.9 87.5 12.86 0.11 19.03
                                2 11.258 0.0 0.5467,0.4069 1810 -5.62E-004 591.0 86.2 743.9 87.5 12.87 0.11 57.15
849 2017_06_12 15:04:32 821 7 0 0.986 44.0 0.5567,0.4169 1810 -5.62E-004 592.0 86.2 742.8 88.5 13.87 0.11 0.29
                                1 25.333 0.1 0.5467,0.4069 1810 -5.64E-004 591.0 86.2 743.9 87.5 12.87 0.11 5.64
                                2 11.244 0.0 0.5468,0.4069 1810 -5.65E-004 591.0 86.2 743.9 87.4 12.87 0.11 38.16
850 2017_06_12 15:04:32 858 7 0 0.987 44.0 0.5568,0.4169 1810 -5.67E-004 592.0 86.2 742.8 88.4 13.87 0.11 0.29
                                1 11.287 0.1 0.5468,0.4069 1810 -5.65E-004 591.0 86.2 743.9 87.4 12.87 0.11 16.29
                                2 11.232 0.0 0.5468,0.4069 1810 -5.66E-004 591.0 86.2 743.9 87.4 12.87 0.11 0.00
851 2017_06_12 15:04:32 901 7 0 0.989 44.0 0.5568,0.4168 1809 5.68E-004 592.0 86.2 742.8 88.4 13.88 0.11 0.29
                                1 11.294 0.1 0.5468,0.4068 1809 5.68E-004 591.0 86.3 743.9 87.4 12.88 0.11 12.67
                                2 11.242 0.1 0.5468,0.4068 1809 5.68E-004 591.0 86.2 743.9 87.4 12.88 0.11 16.37
852 2017_06_12 15:04:32 945 7 0 0.998 44.0 0.5568,0.4168 1809 -5.69E-004 592.0 86.3 742.8 88.4 13.88 0.11 0.29
                                1 11.272 0.1 0.5468,0.4068 1809 -5.70E-004 591.0 86.2 743.9 87.4 12.88 0.11 11.43
                                2 25.333 0.0 0.5468,0.4068 1809 -5.69E-004 591.0 86.2 743.9 87.4 12.88 0.11 16.95
853 2017_06_12 15:04:32 994 7 0 0.983 44.0 0.5568,0.4168 1809 -5.71E-004 592.0 86.2 742.8 88.4 13.88 0.11 0.29
                                1 11.284 0.1 0.5468,0.4068 1809 -5.73E-004 591.0 86.2 743.9 87.4 12.89 0.11 9.52
                                2 11.237 0.0 0.5468,0.4068 1809 -5.72E-004 591.0 86.2 743.9 87.4 12.89 0.11 57.34
854 2017_06_12 15:04:33 037 7 0 0.985 44.0 0.5568,0.4168 1809 -5.71E-004 592.0 86.2 742.8 88.4 13.89 0.11 0.29
                                1 11.271 0.1 0.5468,0.4068 1809 -5.69E-004 591.0 86.2 743.9 87.4 12.89 0.11 16.33
                                2 11.261 0.0 0.5468,0.4068 1809 -5.69E-004 591.0 86.2 743.9 87.4 12.89 0.11 57.22
855 2017_06_12 15:04:33 086 8 0 1.002 44.0 0.5568,0.4168 1809 -5.68E-004 592.0 86.2 742.8 88.4 13.89 0.11 0.29
                                1 11.280 0.1 0.5468,0.4068 1809 -5.67E-004 591.0 86.2 743.9 87.4 12.89 0.11 12.69
                                2 11.274 0.0 0.5468,0.4068 1809 -5.66E-004 591.0 86.2 743.9 87.4 12.89 0.11 28.57
856 2017_06_12 15:04:33 135 7 0 0.991 44.0 0.5568,0.4168 1809 -5.66E-004 592.0 86.2 742.8 88.4 13.89 0.11 0.29
                                1 11.284 0.1 0.5468,0.4068 1809 -5.67E-004 591.0 86.2 743.9 87.4 12.88 0.11 9.52
                                2 11.264 0.0 0.5468,0.4068 1809 -5.67E-004 591.0 86.2 743.9 87.4 12.89 0.11 57.19
857 2017_06_12 15:04:33 184 7 0 0.984 44.0 0.5568,0.4168 1809 -5.67E-004 592.0 86.2 742.8 88.4 13.88 0.11 0.29
                                1 11.305 0.1 0.5468,0.4068 1809 -5.66E-004 591.0 86.2 743.9 87.4 12.88 0.11 19.00
                                2 11.253 0.1 0.5468,0.4068 1809 -5.66E-004 591.0 86.3 743.9 87.4 12.89 0.11 19.09
858 2017_06_12 15:04:33 232 7 0 0.988 44.0 0.5568,0.4168 1809 -5.66E-004 592.0 86.3 742.8 88.4 13.89 0.11 0.29
                                1 11.315 0.1 0.5468,0.4068 1809 -5.66E-004 591.0 86.3 743.9 87.4 12.89 0.11 11.39
                                2 11.237 0.0 0.5468,0.4068 1809 -5.66E-004 591.0 86.3 743.9 87.4 12.89 0.11 57.35
859 2017_06_12 15:04:33 282 7 0 0.964 44.0 0.5568,0.4168 1809 -5.66E-004 592.0 86.3 742.8 88.4 13.89 0.11 0.30
                                1 11.276 0.1 0.5468,0.4068 1809 -5.66E-004 591.0 86.3 743.9 87.3 12.89 0.11 8.16
                                2 11.288 0.0 0.5468,0.4068 1809 5.64E-004 591.0 86.3 743.9 87.3 12.89 0.11 114.18
860 2017_06_12 15:04:33 332 7 0 0.977 44.0 0.5568,0.4168 1809 -5.65E-004 592.0 86.3 742.8 88.3 13.89 0.11 0.30
                                1 11.255 0.1 0.5468,0.4068 1809 -5.66E-004 591.0 86.3 743.9 87.3 12.89 0.11 12.72
                                2 25.333 0.0 0.5468,0.4068 1809 -5.66E-004 591.0 86.3 743.9 87.3 12.89 0.11 16.96
861 2017_06_12 15:04:33 375 7 0 0.984 44.0 0.5568,0.4168 1809 -5.66E-004 592.0 86.3 742.8 88.3 13.89 0.11 0.29
                                1 11.284 0.1 0.5468,0.4068 1809 -5.66E-004 591.0 86.3 743.9 87.3 12.89 0.11 12.69
                                2 11.254 0.0 0.5468,0.4068 1809 -5.66E-004 591.0 86.3 743.9 87.3 12.89 0.11 57.27
862 2017_06_12 15:04:33 413 7 0 0.984 44.0 0.5568,0.4168 1809 5.65E-004 592.0 86.3 742.8 88.3 13.89 0.11 0.29
                                1 11.277 0.1 0.5468,0.4068 1809 5.65E-004 591.0 86.3 743.9 87.3 12.89 0.11 12.70
                                2 11.266 0.0 0.5468,0.4069 1809 5.65E-004 591.0 86.3 743.9 87.4 12.89 0.11 38.13
863 2017_06_12 15:04:33 449 7 0 0.974 44.0 0.5568,0.4169 1809 5.64E-004 592.0 86.3 742.8 88.4 13.89 0.11 0.30
                                1 11.281 0.1 0.5468,0.4069 1810 -5.63E-004 591.0 86.3 743.9 87.4 12.88 0.11 22.84
                                2 11.274 0.1 0.5468,0.4069 1810 -5.63E-004 591.0 86.3 743.9 87.4 12.88 0.11 19.05
864 2017_06_12 15:04:33 486 7 0 0.987 44.0 0.5568,0.4169 1810 -5.62E-004 592.0 86.3 742.8 88.4 13.88 0.11 0.29
                                1 11.272 0.1 0.5468,0.4069 1810 -5.62E-004 591.0 86.3 743.9 87.4 12.88 0.11 9.53
                                2 11.251 0.0 0.5471,0.4067 1806 5.98E-004 591.0 86.3 743.9 87.3 12.87 0.11 0.00
865 2017_06_12 15:04:33 523 7 0 0.989 44.0 0.5570,0.4167 1807 5.86E-004 592.0 86.3 742.8 88.3 13.87 0.11 0.29
                                1 11.286 0.1 0.5463,0.4074 1816 -4.64E-004 590.9 86.3 743.9 87.6 12.92 0.11 10.40
                                2 11.247 0.0 0.5468,0.4068 1809 5.67E-004 591.0 86.2 743.9 87.4 12.88 0.11 57.26
866 2017_06_12 15:04:33 563 8 0 1.010 44.0 0.5567,0.4169 1811 -5.50E-004 591.9 86.3 742.8 88.4 13.89 0.11 0.29
                                1 11.294 0.1 0.5467,0.4069 1810 -5.55E-004 591.0 86.2 743.9 87.4 12.89 0.11 12.68
                                2 25.333 0.1 0.5468,0.4068 1809 5.65E-004 591.0 86.3 743.9 87.4 12.88 0.11 10.17
867 2017_06_12 15:04:33 604 7 0 0.986 44.0 0.5573,0.4162 1802 -7.00E-004 592.1 86.2 742.8 89.0 13.82 0.11 0.29
                                1 11.314 0.1 0.5470,0.4066 1807 -6.06E-004 591.0 86.2 743.9 87.3 12.86 0.11 8.74
                                2 11.253 0.0 0.5469,0.4067 1808 -5.84E-004 591.0 86.3 743.9 87.2 12.87 0.11 38.13
868 2017_06_12 15:04:33 645 7 0 0.996 44.0 0.5569,0.4167 1808 -5.92E-004 592.0 86.2 742.8 88.3 13.87 0.11 0.29
                                1 11.256 0.1 0.5469,0.4068 1808 -5.82E-004 591.0 86.3 743.9 87.3 12.87 0.11 16.34
                                2 11.253 0.0 0.5468,0.4068 1809 -5.68E-004 591.0 86.2 743.9 87.3 12.88 0.11 38.15
869 2017_06_12 15:04:33 694 8 0 1.025 44.0 0.5568,0.4168 1809 -5.65E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.28
                                1 11.295 0.1 0.5468,0.4068 1809 -5.66E-004 591.0 86.2 743.9 87.3 12.88 0.11 9.50
                                2 11.252 0.0 0.5468,0.4069 1809 -5.60E-004 591.0 86.3 743.9 87.3 12.88 0.11 38.17
870 2017_06_12 15:04:33 744 255 0 25.323 44.0 0.5568,0.4169 1810 -5.55E-004 592.0 86.3 742.8 88.3 13.89 0.11 0.01
                                1 11.314 0.0 0.5445,0.4084 1834 3.18E-004 590.6 86.0 743.9 87.3 12.72 0.11 37.47
                                2 11.235 0.0 0.5471,0.4067 1807 -5.80E-004 591.0 86.3 743.9 86.7 12.91 0.11 38.30
871 2017_06_12 15:04:33 786 7 0 0.984 44.0 0.5571,0.4167 1807 -5.83E-004 592.0 86.3 742.8 87.9 13.91 0.11 0.30
                                1 11.291 0.1 0.5471,0.4067 1806 -5.91E-004 591.0 86.3 743.9 86.9 12.91 0.11 10.39
                                2 11.252 0.0 0.5473,0.4066 1804 6.04E-004 591.0 86.3 743.9 86.9 12.93 0.11 38.29
872 2017_06_12 15:04:33 834 7 0 0.987 44.0 0.5580,0.4163 1798 -6.21E-004 592.1 86.4 726.3 90.4 14.08 0.11 0.30
                                1 11.295 0.2 0.5473,0.4068 1805 5.48E-004 591.0 86.4 727.4 87.0 13.00 0.11 7.19
                                2 11.251 0.0 0.5473,0.4067 1805 5.56E-004 591.0 86.4 727.4 87.1 12.99 0.11 28.86
873 2017_06_12 15:04:33 884 7 0 0.988 44.0 0.5573,0.4167 1805 5.62E-004 592.0 86.3 726.3 88.4 13.98 0.11 0.30
                                1 11.289 0.1 0.5472,0.4067 1806 -5.59E-004 591.0 86.3 727.4 87.4 12.97 0.11 19.15
                                2 11.251 0.1 0.5472,0.4068 1806 -5.60E-004 591.0 86.3 727.4 87.4 12.97 0.11 19.21
874 2017_06_12 15:04:33 933 7 0 0.990 44.0 0.5570,0.4168 1808 -5.47E-004 592.0 86.3 726.3 88.2 13.95 0.11 0.29
                                1 11.299 0.2 0.5469,0.4068 1809 -5.58E-004 591.0 86.3 727.4 87.3 12.97 0.11 7.65
                                2 11.270 0.1 0.5472,0.4067 1806 -5.64E-004 591.0 86.3 727.4 87.3 12.95 0.11 22.99
875 2017_06_12 15:04:33 974 7 0 0.975 44.0 0.5571,0.4168 1807 -5.65E-004 592.0 86.3 726.3 88.3 13.95 0.11 0.30
                                1 11.272 0.0 0.5471,0.4068 1807 -5.67E-004 591.0 86.3 727.1 87.3 12.95 0.11 38.30
                                2 11.268 0.1 0.5471,0.4067 1807 -5.69E-004 591.0 86.3 727.1 87.3 12.95 0.11 19.16
876 2017_06_12 15:04:34 017 7 0 0.989 44.0 0.5571,0.4167 1806 5.70E-004 592.0 86.3 726.0 88.3 13.96 0.11 0.29
                                1 11.278 0.1 0.5471,0.4067 1807 -5.69E-004 591.0 86.3 727.1 87.3 12.95 0.11 14.35
                                2 11.241 0.1 0.5471,0.4067 1807 -5.71E-004 591.0 86.3 727.1 87.2 12.94 0.11 16.44
877 2017_06_12 15:04:34 055 7 0 0.993 44.0 0.5570,0.4168 1807 5.67E-004 592.0 86.3 726.0 88.2 13.94 0.11 0.29
                                1 11.291 0.1 0.5474,0.4064 1802 6.51E-004 591.1 86.3 727.1 86.4 12.90 0.11 19.05
                                2 11.261 0.0 0.5468,0.4070 1810 -5.30E-004 590.9 86.3 727.2 87.4 12.94 0.11 28.74
878 2017_06_12 15:04:34 095 7 0 0.993 44.0 0.5569,0.4169 1809 -5.49E-004 592.0 86.3 726.1 88.4 13.94 0.11 0.29
                                1 11.311 0.1 0.5469,0.4069 1809 -5.54E-004 591.0 86.3 727.2 87.4 12.94 0.11 12.71
                                2 11.217 0.1 0.5468,0.4070 1810 -5.30E-004 590.9 86.3 727.2 87.4 12.95 0.11 23.08
879 2017_06_12 15:04:34 136 7 0 0.992 44.0 0.5570,0.4168 1808 -5.63E-004 592.0 86.3 726.1 88.3 13.93 0.11 0.29
                                1 11.281 0.0 0.5470,0.4068 1808 -5.62E-004 591.0 86.3 727.2 87.4 12.93 0.11 38.22
                                2 11.278 0.0 0.5470,0.4068 1808 -5.67E-004 591.0 86.3 727.2 87.4 12.94 0.11 0.00
880 2017_06_12 15:04:34 177 7 0 0.989 44.0 0.5570,0.4168 1808 -5.64E-004 592.0 86.3 726.1 88.5 13.94 0.11 0.29
                                1 11.283 0.1 0.5470,0.4068 1808 -5.69E-004 591.0 86.3 727.2 87.4 12.93 0.11 16.37
                                2 11.254 0.0 0.5470,0.4068 1808 -5.64E-004 591.0 86.3 727.2 87.4 12.93 0.11 0.00
881 2017_06_12 15:04:34 217 7 0 0.991 44.0 0.5570,0.4168 1808 -5.67E-004 592.0 86.3 726.1 88.4 13.93 0.11 0.29
                                1 11.273 0.1 0.5470,0.4068 1808 -5.72E-004 591.0 86.3 727.2 87.3 12.92 0.11 19.10
                                2 11.231 0.0 0.5470,0.4067 1807 5.80E-004 591.0 86.3 727.2 87.3 12.92 0.11 0.00
882 2017_06_12 15:04:34 257 7 0 0.992 44.0 0.5570,0.4167 1807 5.80E-004 592.0 86.3 726.1 88.3 13.92 0.11 0.29
                                1 11.295 0.1 0.5470,0.4067 1807 5.80E-004 591.0 86.3 727.2 87.3 12.92 0.11 19.06
                                2 11.240 0.0 0.5470,0.4067 1807 -5.83E-004 591.0 86.3 727.2 87.4 12.92 0.11 28.73
883 2017_06_12 15:04:34 297 7 0 0.995 44.0 0.5570,0.4167 1808 -5.79E-004 592.0 86.3 726.1 88.4 13.92 0.11 0.29
                                1 11.247 0.1 0.5470,0.4068 1808 -5.78E-004 591.0 86.3 727.2 87.4 12.92 0.11 22.97
                                2 11.244 0.1 0.5470,0.4068 1808 -5.73E-004 591.0 86.3 727.2 87.4 12.92 0.11 14.37
884 2017_06_12 15:04:34 346 7 0 0.985 44.0 0.5570,0.4168 1808 -5.74E-004 592.0 86.3 726.2 88.4 13.93 0.11 0.30
                                1 11.286 0.1 0.5470,0.4068 1808 -5.72E-004 591.0 86.3 727.2 87.4 12.93 0.11 19.09
                                2 11.278 0.1 0.5469,0.4068 1808 -5.73E-004 591.0 86.3 727.2 87.4 12.92 0.11 22.92
885 2017_06_12 15:04:34 395 7 0 0.994 44.0 0.5569,0.4168 1808 -5.72E-004 592.0 86.3 726.1 88.4 13.92 0.11 0.29
                                1 25.333 0.1 0.5469,0.4068 1808 -5.73E-004 591.0 86.3 727.2 87.5 12.92 0.11 5.10
                                2 11.251 0.0 0.5469,0.4068 1808 -5.72E-004 591.0 86.3 727.3 87.5 12.92 0.11 38.28
886 2017_06_12 15:04:34 443 7 0 0.990 44.0 0.5569,0.4168 1808 -5.71E-004 592.0 86.3 726.2 88.4 13.92 0.11 0.29
                                1 11.315 0.1 0.5469,0.4068 1808 -5.72E-004 591.0 86.3 727.3 87.4 12.92 0.11 16.31
                                2 11.244 0.0 0.5469,0.4068 1808 -5.73E-004 591.0 86.3 727.3 87.4 12.92 0.11 38.31
887 2017_06_12 15:04:34 482 7 0 0.990 44.0 0.5569,0.4168 1808 -5.72E-004 592.0 86.3 726.2 88.4 13.92 0.11 0.29
                                1 11.271 0.1 0.5469,0.4068 1808 -5.71E-004 591.0 86.3 727.3 87.4 12.93 0.11 11.47
                                2 11.242 0.0 0.5469,0.4068 1808 -5.73E-004 591.0 86.3 727.3 87.4 12.93 0.11 38.33
888 2017_06_12 15:04:34 519 7 0 0.990 44.0 0.5570,0.4168 1808 -5.74E-004 592.0 86.3 726.2 88.4 13.93 0.11 0.29
                                1 11.285 0.1 0.5470,0.4068 1808 -5.76E-004 591.0 86.3 727.3 87.4 12.93 0.11 14.32
                                2 11.256 0.0 0.5470,0.4068 1808 -5.75E-004 591.0 86.3 727.3 87.5 12.93 0.11 38.30
889 2017_06_12 15:04:34 556 255 0 25.323 44.0 0.5570,0.4168 1808 -5.76E-004 592.0 86.3 726.2 88.5 13.94 0.11 0.01
                                1 11.271 0.1 0.5470,0.4068 1808 -5.74E-004 591.0 86.3 727.3 87.5 12.94 0.11 11.48
                                2 25.333 0.1 0.5470,0.4068 1808 -5.74E-004 591.0 86.3 727.3 87.5 12.94 0.11 10.22
890 2017_06_12 15:04:34 604 7 0 0.990 44.0 0.5570,0.4168 1808 -5.72E-004 592.0 86.3 726.2 88.5 13.94 0.11 0.29
                                1 11.276 0.1 0.5470,0.4068 1808 -5.73E-004 591.0 86.3 727.3 87.5 12.94 0.11 12.75
                                2 11.261 0.0 0.5470,0.4068 1808 -5.72E-004 591.0 86.3 727.3 87.5 12.94 0.11 28.73
891 2017_06_12 15:04:34 654 7 0 0.986 44.0 0.5570,0.4168 1808 -5.73E-004 592.0 86.3 726.2 88.5 13.94 0.11 0.30
                                1 11.261 0.1 0.5470,0.4068 1808 -5.75E-004 591.0 86.3 727.3 87.5 12.94 0.11 9.58
                                2 11.242 0.0 0.5470,0.4068 1808 -5.74E-004 591.0 86.3 727.3 87.5 12.94 0.11 38.37
892 2017_06_12 15:04:34 703 7 0 0.988 44.0 0.5570,0.4168 1808 -5.74E-004 592.0 86.3 726.2 88.5 13.94 0.11 0.29
                                1 11.289 0.1 0.5470,0.4068 1808 -5.72E-004 591.0 86.3 727.3 87.5 12.94 0.11 19.11
                                2 11.258 0.0 0.5470,0.4068 1808 -5.73E-004 591.0 86.3 727.4 87.5 12.94 0.11 28.74
893 2017_06_12 15:04:34 752 7 0 0.990 44.0 0.5570,0.4168 1808 -5.76E-004 592.0 86.3 726.3 88.5 13.94 0.11 0.29
                                1 11.294 0.1 0.5470,0.4068 1808 -5.74E-004 591.0 86.3 727.3 87.5 12.94 0.11 8.18
                                2 11.251 0.0 0.5473,0.4067 1805 5.62E-004 591.0 86.3 727.4 86.7 13.02 0.11 38.57
894 2017_06_12 15:04:34 801 7 0 0.986 44.0 0.5569,0.4168 1808 -5.73E-004 592.0 86.3 726.3 88.6 13.94 0.11 0.30
                                1 11.278 0.1 0.5463,0.4076 1817 -4.08E-004 590.8 86.3 702.2 87.9 13.18 0.11 12.99
                                2 11.261 0.0 0.5460,0.4077 1820 -3.86E-004 590.8 86.3 702.2 87.9 13.09 0.11 38.74
895 2017_06_12 15:04:34 849 7 0 0.989 44.0 0.5563,0.4175 1817 -4.42E-004 591.8 86.3 701.1 88.8 14.05 0.11 0.30
                                1 25.333 0.1 0.5464,0.4073 1815 -4.64E-004 590.9 86.3 727.3 87.7 13.02 0.11 4.67
                                2 11.261 0.0 0.5464,0.4073 1815 -4.74E-004 590.9 86.3 727.3 87.7 13.01 0.11 38.51
896 2017_06_12 15:04:34 891 7 0 0.992 44.0 0.5564,0.4173 1814 4.77E-004 591.9 86.3 726.2 88.7 14.01 0.11 0.30
                                1 11.284 0.1 0.5465,0.4072 1814 -4.88E-004 590.9 86.3 727.3 87.6 13.02 0.11 11.54
                                2 11.264 0.0 0.5465,0.4072 1814 -4.90E-004 590.9 86.3 727.3 87.7 13.01 0.11 38.50
897 2017_06_12 15:04:34 939 7 0 0.993 44.0 0.5563,0.4174 1816 -4.52E-004 591.9 86.3 726.2 88.7 14.03 0.11 0.30
                                1 11.276 0.1 0.5465,0.4072 1814 -4.87E-004 590.9 86.3 727.3 87.7 13.02 0.11 11.54
                                2 11.253 0.0 0.5465,0.4073 1814 -4.77E-004 590.9 86.3 727.3 87.7 13.02 0.11 57.87
898 2017_06_12 15:04:34 984 7 0 0.987 44.0 0.5565,0.4173 1814 -4.77E-004 591.9 86.3 726.2 88.7 14.02 0.11 0.30
                                1 11.277 0.1 0.5464,0.4073 1814 4.70E-004 590.9 86.3 760.8 87.7 13.03 0.11 14.44
                                2 11.252 0.0 0.5464,0.4073 1814 4.70E-004 590.9 86.3 739.1 87.7 13.03 0.11 38.59
899 2017_06_12 15:04:35 027 7 0 0.990 44.0 0.5565,0.4173 1814 -4.76E-004 591.9 86.3 738.0 88.7 14.02 0.11 0.30
                                1 11.305 0.1 0.5465,0.4072 1814 -4.84E-004 590.9 86.3 739.1 87.7 13.02 0.11 8.22
                                2 11.258 0.1 0.5465,0.4072 1813 4.90E-004 590.9 86.3 739.1 87.6 13.01 0.11 16.51
900 2017_06_12 15:04:35 067 7 0 0.990 44.0 0.5565,0.4172 1813 4.90E-004 591.9 86.3 738.0 88.6 14.01 0.11 0.30
                                1 11.269 0.1 0.5465,0.4072 1813 -5.02E-004 590.9 86.3 739.1 87.6 13.01 0.11 14.43
                                2 11.255 0.0 0.5466,0.4071 1812 5.09E-004 590.9 86.3 739.1 87.6 13.00 0.11 115.54
901 2017_06_12 15:04:35 107 7 0 0.990 44.0 0.5566,0.4171 1812 5.13E-004 591.9 86.3 738.0 88.6 14.00 0.11 0.30
                                1 11.287 0.1 0.5466,0.4071 1812 -5.15E-004 590.9 86.3 727.3 87.6 13.00 0.11 11.51
                                2 11.254 0.0 0.5466,0.4070 1812 -5.26E-004 590.9 86.3 727.3 87.6 12.99 0.11 115.41
902 2017_06_12 15:04:35 151 7 0 0.990 44.0 0.5566,0.4170 1811 5.28E-004 591.9 86.3 726.2 88.6 13.98 0.11 0.29
                                1 11.289 0.1 0.5466,0.4070 1811 5.27E-004 590.9 86.3 727.3 87.6 12.98 0.11 8.22
                                2 11.271 0.0 0.5466,0.4070 1811 5.29E-004 590.9 86.3 727.3 87.6 12.98 0.11 28.80
903 2017_06_12 15:04:35 194 7 0 0.989 44.0 0.5567,0.4170 1811 5.27E-004 591.9 86.3 726.2 88.6 13.99 0.11 0.30
                                1 11.279 0.1 0.5467,0.4070 1811 -5.28E-004 590.9 86.3 727.3 87.6 12.98 0.11 11.51
                                2 25.333 0.0 0.5467,0.4070 1811 5.24E-004 590.9 86.3 727.3 87.6 12.99 0.11 25.63
904 2017_06_12 15:04:35 243 7 0 0.989 44.0 0.5567,0.4170 1811 5.24E-004 591.9 86.3 726.2 88.6 13.99 0.11 0.30
