记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
4953 2017_06_12 15:07:22 104 10 0 9.200 0.1 0.5567,0.4169 1810 5.44E-004 591.9 86.3 757.2 89.0 14.35 0.12 11.15
4954 2017_06_12 15:07:22 128 10 0 9.212 0.1 0.5567,0.4169 1810 5.44E-004 591.9 86.3 757.2 89.0 14.35 0.12 13.16
4955 2017_06_12 15:07:22 149 10 0 9.234 0.1 0.5567,0.4169 1810 5.45E-004 591.9 86.3 731.1 89.0 14.35 0.12 12.04
4956 2017_06_12 15:07:22 172 10 0 9.216 0.1 0.5567,0.4169 1810 5.45E-004 591.9 86.3 731.1 89.0 14.35 0.12 10.34
4957 2017_06_12 15:07:22 192 10 0 9.214 0.2 0.5567,0.4169 1810 5.45E-004 591.9 86.3 731.1 89.0 14.35 0.12 6.58
4958 2017_06_12 15:07:22 211 10 0 9.213 0.2 0.5567,0.4169 1810 -5.46E-004 591.9 86.3 731.1 89.0 14.35 0.12 7.24
4959 2017_06_12 15:07:22 230 10 0 9.243 0.2 0.5567,0.4169 1810 -5.46E-004 591.9 86.3 731.1 89.0 14.35 0.12 8.01
4960 2017_06_12 15:07:22 249 10 0 9.217 0.2 0.5567,0.4169 1810 5.45E-004 591.9 86.3 731.0 89.0 14.35 0.12 9.04
4961 2017_06_12 15:07:22 267 10 0 9.211 0.1 0.5567,0.4169 1810 5.46E-004 591.9 86.3 731.0 89.0 14.34 0.12 10.34
4962 2017_06_12 15:07:22 286 10 0 9.209 0.2 0.5567,0.4169 1810 5.46E-004 591.9 86.3 731.0 89.0 14.34 0.12 8.51
4963 2017_06_12 15:07:22 305 10 0 9.210 0.2 0.5567,0.4169 1810 -5.48E-004 591.9 86.3 731.0 89.0 14.34 0.12 9.65
4964 2017_06_12 15:07:22 325 10 0 9.217 0.1 0.5567,0.4169 1810 5.48E-004 591.9 86.3 757.2 89.0 14.34 0.12 11.12
4965 2017_06_12 15:07:22 344 10 0 9.217 0.1 0.5567,0.4169 1811 -5.48E-004 591.9 86.3 757.2 89.0 14.34 0.12 12.04
4966 2017_06_12 15:07:22 363 10 0 9.215 0.1 0.5567,0.4169 1810 5.48E-004 591.9 86.3 757.2 89.0 14.34 0.12 13.14
4967 2017_06_12 15:07:22 383 10 0 9.209 0.1 0.5567,0.4169 1810 5.48E-004 591.9 86.3 757.2 89.0 14.34 0.12 13.15
4968 2017_06_12 15:07:22 405 10 0 9.244 0.1 0.5567,0.4169 1810 5.48E-004 591.9 86.3 757.2 89.0 14.34 0.12 13.10
4969 2017_06_12 15:07:22 425 10 0 9.213 0.1 0.5567,0.4169 1810 5.49E-004 591.9 86.3 757.2 89.0 14.33 0.12 11.12
4970 2017_06_12 15:07:22 447 10 0 9.210 0.1 0.5567,0.4169 1810 5.49E-004 591.9 86.3 757.2 89.0 14.33 0.12 11.12
4971 2017_06_12 15:07:22 467 10 0 9.207 0.1 0.5567,0.4169 1811 -5.47E-004 591.9 86.3 757.2 89.0 14.33 0.12 16.07
4972 2017_06_12 15:07:22 487 10 0 9.215 0.1 0.5567,0.4169 1811 -5.48E-004 591.9 86.3 757.2 89.0 14.33 0.12 10.32
4973 2017_06_12 15:07:22 507 10 0 9.212 0.1 0.5567,0.4169 1811 -5.47E-004 591.9 86.2 757.2 89.0 14.33 0.12 12.05
4974 2017_06_12 15:07:22 527 10 0 9.224 0.1 0.5567,0.4169 1811 -5.47E-004 591.9 86.2 757.2 89.0 14.33 0.12 14.44
4975 2017_06_12 15:07:22 547 10 0 9.219 0.1 0.5567,0.4170 1811 -5.45E-004 591.9 86.2 757.2 89.0 14.33 0.12 11.11
4976 2017_06_12 15:07:22 566 10 0 9.213 0.1 0.5567,0.4170 1811 -5.45E-004 591.9 86.2 757.2 89.1 14.33 0.12 10.32
4977 2017_06_12 15:07:22 586 10 0 9.217 0.1 0.5567,0.4170 1811 -5.44E-004 591.9 86.2 757.2 89.1 14.33 0.12 11.11
4978 2017_06_12 15:07:22 607 10 0 9.230 0.2 0.5567,0.4170 1811 -5.45E-004 591.9 86.2 757.2 89.1 14.33 0.12 8.01
4979 2017_06_12 15:07:22 625 10 0 9.219 0.1 0.5568,0.4168 1809 -5.66E-004 592.0 86.2 672.8 89.0 14.34 0.12 11.12
4980 2017_06_12 15:07:22 644 10 0 9.226 0.2 0.5566,0.4170 1811 5.41E-004 591.9 86.2 757.2 89.1 14.32 0.12 9.62
4981 2017_06_12 15:07:22 664 10 0 9.243 0.1 0.5566,0.4170 1811 -5.44E-004 591.9 86.2 757.2 89.1 14.32 0.12 18.00
4982 2017_06_12 15:07:22 684 10 0 9.206 0.1 0.5567,0.4170 1811 -5.43E-004 591.9 86.2 757.2 89.1 14.32 0.12 13.14
4983 2017_06_12 15:07:22 704 10 0 9.239 0.1 0.5567,0.4169 1811 -5.47E-004 591.9 86.2 757.2 89.1 14.32 0.12 12.00
4984 2017_06_12 15:07:22 723 10 0 9.216 0.1 0.5567,0.4170 1811 -5.46E-004 591.9 86.2 757.2 89.1 14.32 0.12 12.03
4985 2017_06_12 15:07:22 741 10 0 9.211 0.2 0.5567,0.4170 1811 -5.46E-004 591.9 86.2 757.2 89.1 14.32 0.12 9.63
4986 2017_06_12 15:07:22 760 10 0 9.216 0.1 0.5567,0.4169 1811 -5.47E-004 591.9 86.2 757.2 89.1 14.32 0.12 10.31
4987 2017_06_12 15:07:22 780 10 0 9.210 0.1 0.5567,0.4169 1811 -5.47E-004 591.9 86.2 757.2 89.1 14.32 0.12 10.32
4988 2017_06_12 15:07:22 799 10 0 9.215 0.2 0.5567,0.4169 1811 -5.49E-004 591.9 86.2 730.1 89.1 14.32 0.12 8.49
4989 2017_06_12 15:07:22 818 10 0 9.226 0.2 0.5567,0.4169 1811 -5.48E-004 591.9 86.2 730.1 89.1 14.32 0.12 8.49
4990 2017_06_12 15:07:22 837 10 0 9.214 0.2 0.5567,0.4169 1811 -5.50E-004 591.9 86.2 730.2 89.1 14.32 0.12 6.88
4991 2017_06_12 15:07:22 856 10 0 9.203 0.2 0.5567,0.4169 1811 -5.50E-004 591.9 86.2 730.2 89.1 14.32 0.12 8.03
4992 2017_06_12 15:07:22 875 10 0 9.213 0.2 0.5567,0.4169 1811 -5.50E-004 591.9 86.2 730.2 89.1 14.32 0.12 8.02
4993 2017_06_12 15:07:22 894 10 0 9.211 0.2 0.5567,0.4169 1811 -5.51E-004 591.9 86.2 730.2 89.1 14.32 0.12 7.60
4994 2017_06_12 15:07:22 913 10 0 9.213 0.2 0.5567,0.4169 1811 -5.52E-004 591.9 86.2 730.3 89.1 14.32 0.12 7.60
4995 2017_06_12 15:07:22 932 10 0 9.211 0.2 0.5574,0.4166 1804 -5.72E-004 592.0 86.4 730.3 88.8 14.44 0.12 7.29
4996 2017_06_12 15:07:22 951 10 0 9.206 0.2 0.5567,0.4170 1811 -5.39E-004 591.9 86.2 730.3 89.1 14.33 0.12 6.29
4997 2017_06_12 15:07:22 970 10 0 9.213 0.2 0.5567,0.4169 1810 5.57E-004 591.9 86.2 730.3 89.0 14.32 0.12 8.02
4998 2017_06_12 15:07:22 989 10 0 9.231 0.2 0.5569,0.4168 1809 -5.66E-004 592.0 86.3 730.3 89.0 14.34 0.12 8.02
4999 2017_06_12 15:07:23 008 10 0 9.238 0.1 0.5562,0.4176 1818 -4.00E-004 591.8 86.3 730.8 88.2 14.42 0.12 13.19
5000 2017_06_12 15:07:23 027 10 0 9.230 0.1 0.5568,0.4168 1809 5.68E-004 592.0 86.3 730.9 89.2 14.33 0.12 11.09
5001 2017_06_12 15:07:23 046 10 0 9.236 0.1 0.5569,0.4168 1808 5.85E-004 592.0 86.3 730.8 89.2 14.32 0.12 13.10
5002 2017_06_12 15:07:23 066 10 0 9.215 0.1 0.5567,0.4169 1810 5.50E-004 591.9 86.3 730.3 89.0 14.33 0.12 11.12
5003 2017_06_12 15:07:23 088 10 0 9.216 0.1 0.5575,0.4164 1801 6.36E-004 592.1 86.3 730.3 88.8 14.39 0.12 11.17
5004 2017_06_12 15:07:23 109 10 0 9.220 0.1 0.5573,0.4165 1804 -6.08E-004 592.0 86.3 730.3 88.8 14.38 0.12 10.35
5005 2017_06_12 15:07:23 129 10 0 9.219 0.1 0.5571,0.4167 1806 5.78E-004 592.0 86.3 730.3 88.8 14.38 0.12 10.36
5006 2017_06_12 15:07:23 150 10 0 9.208 0.2 0.5570,0.4168 1808 -5.68E-004 592.0 86.3 730.3 88.9 14.37 0.12 9.67
5007 2017_06_12 15:07:23 172 10 0 9.226 0.1 0.5569,0.4168 1809 -5.58E-004 592.0 86.3 730.8 88.9 14.36 0.12 11.13
5008 2017_06_12 15:07:23 192 10 0 9.214 0.2 0.5569,0.4169 1809 -5.56E-004 592.0 86.3 730.8 88.9 14.36 0.12 6.30
5009 2017_06_12 15:07:23 215 10 0 9.214 0.2 0.5569,0.4169 1809 -5.57E-004 592.0 86.3 730.8 88.9 14.36 0.12 8.52
5010 2017_06_12 15:07:23 234 10 0 9.218 0.2 0.5569,0.4168 1808 -5.66E-004 592.0 86.3 730.3 88.9 14.36 0.12 7.24
5011 2017_06_12 15:07:23 253 10 0 9.219 0.2 0.5569,0.4168 1808 -5.68E-004 592.0 86.3 730.3 89.0 14.36 0.12 6.58
5012 2017_06_12 15:07:23 271 10 0 9.215 0.2 0.5569,0.4168 1809 -5.62E-004 592.0 86.3 730.3 89.0 14.35 0.12 7.62
5013 2017_06_12 15:07:23 289 10 0 9.215 0.2 0.5568,0.4169 1810 -5.49E-004 592.0 86.3 730.3 89.0 14.36 0.12 9.05
5014 2017_06_12 15:07:23 308 10 0 9.243 0.2 0.5568,0.4169 1809 5.54E-004 592.0 86.3 730.3 89.0 14.36 0.12 9.02
5015 2017_06_12 15:07:23 327 10 0 9.213 0.1 0.5569,0.4169 1809 -5.56E-004 592.0 86.3 730.8 89.0 14.36 0.12 10.35
5016 2017_06_12 15:07:23 347 10 0 9.250 0.1 0.5568,0.4169 1809 -5.52E-004 592.0 86.3 730.9 88.9 14.36 0.12 13.12
5017 2017_06_12 15:07:23 367 10 0 9.229 0.1 0.5569,0.4169 1809 -5.57E-004 592.0 86.3 730.9 88.9 14.36 0.12 14.46
5018 2017_06_12 15:07:23 388 10 0 9.216 0.2 0.5569,0.4169 1809 -5.54E-004 592.0 86.3 730.9 88.9 14.36 0.12 9.05
5019 2017_06_12 15:07:23 408 10 0 9.229 0.1 0.5568,0.4169 1809 5.52E-004 592.0 86.3 730.8 88.9 14.36 0.12 10.33
5020 2017_06_12 15:07:23 427 10 0 9.220 0.1 0.5568,0.4169 1809 -5.54E-004 592.0 86.3 730.8 88.9 14.36 0.12 10.34
5021 2017_06_12 15:07:23 447 10 0 9.219 0.1 0.5570,0.4168 1808 -5.68E-004 592.0 86.3 731.0 88.9 14.37 0.12 11.14
5022 2017_06_12 15:07:23 468 10 0 9.228 0.1 0.5568,0.4169 1810 -5.47E-004 592.0 86.3 730.9 89.0 14.36 0.12 12.05
5023 2017_06_12 15:07:23 487 10 0 9.228 0.1 0.5568,0.4169 1810 -5.50E-004 592.0 86.3 730.9 89.0 14.36 0.12 18.08
5024 2017_06_12 15:07:23 506 10 0 9.230 0.1 0.5566,0.4171 1812 -5.09E-004 591.9 86.3 730.9 89.0 14.37 0.12 16.08
5025 2017_06_12 15:07:23 524 10 0 9.213 0.1 0.5567,0.4170 1811 5.22E-004 591.9 86.3 730.9 89.0 14.37 0.12 12.08
5026 2017_06_12 15:07:23 543 10 0 9.222 0.1 0.5567,0.4170 1810 5.38E-004 591.9 86.3 730.9 89.0 14.37 0.12 12.07
5027 2017_06_12 15:07:23 563 10 0 9.213 0.1 0.5568,0.4170 1810 5.39E-004 591.9 86.3 730.9 89.0 14.37 0.12 13.18
5028 2017_06_12 15:07:23 582 10 0 9.223 0.1 0.5568,0.4169 1810 -5.41E-004 591.9 86.3 730.9 89.0 14.36 0.12 11.13
5029 2017_06_12 15:07:23 601 10 0 9.213 0.2 0.5568,0.4169 1810 -5.42E-004 591.9 86.3 730.9 89.0 14.37 0.12 9.66
5030 2017_06_12 15:07:23 620 10 0 9.232 0.2 0.5568,0.4169 1810 -5.47E-004 592.0 86.3 730.9 89.0 14.36 0.12 8.03
5031 2017_06_12 15:07:23 639 10 0 9.203 0.1 0.5568,0.4169 1810 -5.45E-004 592.0 86.3 730.9 89.0 14.36 0.12 10.36
5032 2017_06_12 15:07:23 658 10 0 9.212 0.2 0.5568,0.4169 1810 -5.45E-004 592.0 86.3 731.0 89.0 14.36 0.12 8.52
5033 2017_06_12 15:07:23 677 10 0 9.215 0.2 0.5568,0.4169 1810 -5.41E-004 591.9 86.3 730.9 89.0 14.36 0.12 8.05
5034 2017_06_12 15:07:23 696 10 0 9.214 0.2 0.5567,0.4170 1810 5.41E-004 591.9 86.3 730.8 89.0 14.36 0.12 8.05
5035 2017_06_12 15:07:23 719 10 0 9.216 0.2 0.5567,0.4170 1810 5.42E-004 591.9 86.3 730.7 89.0 14.36 0.12 7.62
5036 2017_06_12 15:07:23 739 10 0 9.216 0.2 0.5567,0.4170 1810 5.43E-004 591.9 86.3 730.3 89.0 14.36 0.12 8.52
5037 2017_06_12 15:07:23 763 10 0 9.214 0.2 0.5567,0.4169 1810 5.43E-004 591.9 86.3 730.3 89.0 14.36 0.12 8.52
5038 2017_06_12 15:07:23 783 10 0 9.217 0.1 0.5567,0.4169 1810 5.43E-004 591.9 86.3 730.3 89.0 14.36 0.12 14.48
5039 2017_06_12 15:07:23 801 10 0 9.223 0.2 0.5567,0.4169 1810 -5.44E-004 591.9 86.3 730.3 89.0 14.36 0.12 9.65
5040 2017_06_12 15:07:23 820 10 0 9.215 0.1 0.5567,0.4169 1810 5.43E-004 591.9 86.3 730.3 89.0 14.36 0.12 11.14
5041 2017_06_12 15:07:23 840 10 0 9.228 0.1 0.5567,0.4169 1810 5.44E-004 591.9 86.3 730.3 89.0 14.36 0.12 11.12
5042 2017_06_12 15:07:23 859 10 0 9.206 0.1 0.5567,0.4170 1810 5.44E-004 591.9 86.3 730.3 89.0 14.36 0.12 12.08
5043 2017_06_12 15:07:23 878 10 0 9.205 0.2 0.5567,0.4170 1811 -5.42E-004 591.9 86.3 730.3 89.0 14.35 0.12 7.25
5044 2017_06_12 15:07:23 897 10 0 9.199 0.2 0.5567,0.4170 1811 -5.43E-004 591.9 86.3 730.3 89.0 14.36 0.12 6.91
5045 2017_06_12 15:07:23 921 10 0 9.218 0.2 0.5567,0.4169 1810 5.45E-004 591.9 86.3 730.3 89.0 14.36 0.12 7.62
5046 2017_06_12 15:07:23 945 10 0 9.220 0.1 0.5567,0.4169 1810 5.46E-004 591.9 86.3 730.3 89.0 14.35 0.12 10.33
5047 2017_06_12 15:07:23 969 10 0 9.216 0.1 0.5567,0.4169 1810 5.48E-004 591.9 86.3 730.2 89.0 14.35 0.12 11.13
5048 2017_06_12 15:07:23 993 10 0 9.211 0.2 0.5567,0.4169 1810 -5.48E-004 591.9 86.3 730.3 89.0 14.35 0.12 9.65
5049 2017_06_12 15:07:24 018 10 0 9.209 0.2 0.5568,0.4169 1810 -5.50E-004 592.0 86.2 730.3 89.0 14.35 0.12 9.66
5050 2017_06_12 15:07:24 039 10 0 9.242 0.2 0.5568,0.4169 1810 -5.50E-004 592.0 86.2 730.3 89.0 14.36 0.12 7.22
5051 2017_06_12 15:07:24 060 10 0 9.229 0.2 0.5568,0.4169 1810 -5.50E-004 592.0 86.2 730.3 89.0 14.35 0.12 6.57
5052 2017_06_12 15:07:24 080 10 0 9.216 0.2 0.5568,0.4169 1810 -5.51E-004 592.0 86.3 730.3 89.0 14.35 0.12 9.05
5053 2017_06_12 15:07:24 100 10 0 9.218 0.2 0.5568,0.4169 1810 -5.51E-004 592.0 86.3 730.3 89.0 14.35 0.12 8.51
5054 2017_06_12 15:07:24 120 10 0 9.213 0.1 0.5568,0.4169 1810 -5.53E-004 592.0 86.3 730.3 89.0 14.35 0.12 11.14
5055 2017_06_12 15:07:24 141 10 0 9.207 0.2 0.5567,0.4169 1810 -5.50E-004 592.0 86.2 730.3 89.0 14.35 0.12 9.66
5056 2017_06_12 15:07:24 162 10 0 9.224 0.2 0.5567,0.4169 1810 -5.49E-004 592.0 86.2 730.3 89.0 14.35 0.12 9.64
5057 2017_06_12 15:07:24 183 10 0 9.211 0.1 0.5567,0.4169 1810 -5.48E-004 591.9 86.3 730.3 89.0 14.35 0.12 18.10
5058 2017_06_12 15:07:24 205 10 0 9.214 0.1 0.5567,0.4169 1810 5.48E-004 591.9 86.3 730.3 89.0 14.35 0.12 13.16
5059 2017_06_12 15:07:24 225 10 0 9.213 0.1 0.5567,0.4169 1810 -5.49E-004 591.9 86.3 730.3 89.0 14.35 0.12 13.16
5060 2017_06_12 15:07:24 248 10 0 9.203 0.1 0.5567,0.4169 1810 -5.50E-004 592.0 86.2 730.3 89.0 14.35 0.12 10.35
5061 2017_06_12 15:07:24 275 10 0 9.209 0.1 0.5567,0.4169 1810 -5.49E-004 591.9 86.3 730.2 89.0 14.35 0.12 11.14
5062 2017_06_12 15:07:24 297 10 0 9.213 0.2 0.5567,0.4169 1810 -5.49E-004 591.9 86.3 730.2 89.0 14.35 0.12 7.62
5063 2017_06_12 15:07:24 317 10 0 9.234 0.2 0.5567,0.4169 1810 -5.50E-004 592.0 86.2 730.2 89.0 14.35 0.12 8.02
5064 2017_06_12 15:07:24 336 10 0 9.216 0.2 0.5567,0.4169 1810 5.49E-004 591.9 86.3 730.2 89.0 14.35 0.12 7.61
5065 2017_06_12 15:07:24 355 10 0 9.214 0.2 0.5567,0.4169 1810 5.49E-004 591.9 86.3 730.2 89.0 14.35 0.12 7.62
5066 2017_06_12 15:07:24 373 10 0 9.212 0.2 0.5567,0.4169 1810 5.48E-004 591.9 86.3 730.2 89.0 14.35 0.12 7.24
5067 2017_06_12 15:07:24 392 10 0 9.208 0.2 0.5571,0.4166 1806 -6.15E-004 592.0 86.3 730.3 88.9 14.32 0.12 6.57
5068 2017_06_12 15:07:24 411 10 0 9.217 0.2 0.5569,0.4167 1808 -5.83E-004 592.0 86.2 730.3 88.9 14.34 0.12 7.61
5069 2017_06_12 15:07:24 431 10 0 9.215 0.2 0.5569,0.4168 1808 5.79E-004 592.0 86.3 730.3 88.9 14.34 0.12 8.50
5070 2017_06_12 15:07:24 451 10 0 9.213 0.2 0.5568,0.4168 1809 -5.65E-004 592.0 86.3 730.2 89.0 14.34 0.12 8.04
5071 2017_06_12 15:07:24 470 10 0 9.213 0.2 0.5568,0.4168 1809 -5.68E-004 592.0 86.2 730.2 89.0 14.34 0.12 9.64
5072 2017_06_12 15:07:24 489 10 0 9.216 0.2 0.5568,0.4168 1809 -5.67E-004 592.0 86.2 730.2 89.0 14.34 0.12 9.64
5073 2017_06_12 15:07:24 509 10 0 9.223 0.2 0.5568,0.4168 1809 -5.66E-004 592.0 86.3 730.3 89.0 14.34 0.12 7.60
5074 2017_06_12 15:07:24 529 10 0 9.220 0.1 0.5568,0.4169 1809 5.64E-004 592.0 86.3 730.3 88.9 14.34 0.12 10.32
5075 2017_06_12 15:07:24 550 10 0 9.203 0.2 0.5568,0.4168 1809 5.65E-004 592.0 86.3 730.3 88.9 14.34 0.12 9.65
5076 2017_06_12 15:07:24 572 10 0 9.213 0.1 0.5568,0.4169 1809 5.64E-004 592.0 86.3 730.2 88.9 14.34 0.12 12.05
5077 2017_06_12 15:07:24 595 10 0 9.219 0.2 0.5568,0.4169 1809 5.64E-004 592.0 86.3 730.2 89.0 14.34 0.12 6.28
5078 2017_06_12 15:07:24 616 10 0 9.221 0.2 0.5568,0.4169 1810 -5.61E-004 592.0 86.3 730.2 89.0 14.34 0.12 7.61
5079 2017_06_12 15:07:24 638 10 0 9.250 0.2 0.5568,0.4169 1810 -5.61E-004 592.0 86.3 730.3 89.0 14.34 0.12 7.58
5080 2017_06_12 15:07:24 660 10 0 9.214 0.2 0.5568,0.4169 1810 -5.61E-004 592.0 86.3 730.2 89.0 14.34 0.12 8.03
5081 2017_06_12 15:07:24 682 10 0 9.215 0.2 0.5568,0.4169 1810 -5.61E-004 592.0 86.2 730.2 89.0 14.34 0.12 8.51
5082 2017_06_12 15:07:24 706 10 0 9.212 0.1 0.5568,0.4169 1810 -5.61E-004 592.0 86.2 730.2 89.0 14.34 0.12 13.15
5083 2017_06_12 15:07:24 728 10 0 9.230 0.1 0.5568,0.4169 1809 5.66E-004 592.0 86.3 730.2 89.0 14.33 0.12 11.10
5084 2017_06_12 15:07:24 748 10 0 9.212 0.1 0.5568,0.4169 1810 -5.62E-004 592.0 86.2 730.2 89.0 14.33 0.12 14.46
5085 2017_06_12 15:07:24 769 10 0 9.217 0.1 0.5568,0.4169 1810 -5.64E-004 592.0 86.2 730.2 89.0 14.33 0.12 10.32
5086 2017_06_12 15:07:24 791 10 0 9.219 0.2 0.5568,0.4169 1810 -5.61E-004 592.0 86.2 730.2 89.0 14.33 0.12 8.50
5087 2017_06_12 15:07:24 813 10 0 9.213 0.2 0.5568,0.4169 1810 -5.63E-004 592.0 86.2 730.2 89.0 14.33 0.12 6.57
5088 2017_06_12 15:07:24 835 10 0 9.209 0.2 0.5568,0.4169 1810 -5.65E-004 592.0 86.2 730.1 89.0 14.33 0.12 7.61
5089 2017_06_12 15:07:24 856 10 0 9.222 0.2 0.5568,0.4169 1810 -5.63E-004 592.0 86.2 730.1 89.0 14.33 0.12 7.22
5090 2017_06_12 15:07:24 876 10 0 9.213 0.2 0.5568,0.4169 1810 -5.62E-004 592.0 86.2 730.1 89.0 14.33 0.12 7.61
5091 2017_06_12 15:07:24 896 10 0 9.219 0.2 0.5565,0.4167 1811 -6.14E-004 592.0 86.1 730.1 89.1 14.34 0.12 6.28
5092 2017_06_12 15:07:24 914 10 0 9.226 0.2 0.5568,0.4169 1809 5.52E-004 592.0 86.3 730.2 89.0 14.33 0.12 6.56
5093 2017_06_12 15:07:24 935 10 0 9.243 0.2 0.5568,0.4169 1810 -5.53E-004 592.0 86.3 730.2 89.0 14.33 0.12 8.48
5094 2017_06_12 15:07:24 954 10 0 9.220 0.2 0.5568,0.4169 1810 -5.54E-004 592.0 86.3 730.2 89.0 14.33 0.12 8.03
5095 2017_06_12 15:07:24 973 10 0 9.217 0.2 0.5568,0.4169 1810 -5.55E-004 592.0 86.2 730.1 89.0 14.33 0.12 7.22
5096 2017_06_12 15:07:24 992 10 0 9.213 0.2 0.5568,0.4169 1810 -5.55E-004 592.0 86.2 730.1 89.0 14.33 0.12 7.23
5097 2017_06_12 15:07:25 016 10 0 9.219 0.2 0.5568,0.4169 1810 -5.60E-004 592.0 86.3 730.1 89.0 14.33 0.12 6.57
5098 2017_06_12 15:07:25 035 10 0 9.214 0.2 0.5568,0.4169 1810 -5.61E-004 592.0 86.2 730.2 89.0 14.33 0.12 7.61
5099 2017_06_12 15:07:25 055 10 0 9.214 0.2 0.5568,0.4169 1810 -5.61E-004 592.0 86.2 730.2 89.0 14.33 0.12 9.64
5100 2017_06_12 15:07:25 075 10 0 9.236 0.2 0.5568,0.4169 1810 -5.62E-004 592.0 86.2 730.2 89.0 14.33 0.12 6.55
5101 2017_06_12 15:07:25 095 10 0 9.248 0.2 0.5568,0.4169 1810 -5.61E-004 592.0 86.2 730.2 89.0 14.33 0.12 7.58
5102 2017_06_12 15:07:25 115 10 0 9.233 0.2 0.5567,0.4168 1810 -5.75E-004 592.0 86.2 730.2 89.0 14.33 0.12 7.59
5103 2017_06_12 15:07:25 136 10 0 9.206 0.2 0.5567,0.4168 1810 -5.72E-004 592.0 86.2 730.2 89.0 14.33 0.12 7.61
5104 2017_06_12 15:07:25 156 10 0 9.206 0.2 0.5568,0.4169 1810 -5.65E-004 592.0 86.2 730.2 89.0 14.33 0.12 7.23
5105 2017_06_12 15:07:25 176 10 0 9.211 0.2 0.5568,0.4168 1810 -5.71E-004 592.0 86.2 730.2 89.0 14.33 0.12 7.61
5106 2017_06_12 15:07:25 196 10 0 9.216 0.2 0.5568,0.4168 1810 -5.68E-004 592.0 86.2 730.2 89.1 14.33 0.12 7.61
5107 2017_06_12 15:07:25 216 10 0 9.216 0.2 0.5568,0.4168 1810 -5.68E-004 592.0 86.2 730.2 89.1 14.33 0.12 9.63
5108 2017_06_12 15:07:25 236 10 0 9.223 0.2 0.5568,0.4168 1809 5.69E-004 592.0 86.2 730.2 89.0 14.33 0.12 7.60
5109 2017_06_12 15:07:25 256 10 0 9.201 0.2 0.5568,0.4169 1810 -5.68E-004 592.0 86.2 730.2 89.1 14.33 0.12 7.24
5110 2017_06_12 15:07:25 276 10 0 9.217 0.2 0.5568,0.4168 1810 -5.69E-004 592.0 86.2 730.3 89.1 14.33 0.12 6.57
5111 2017_06_12 15:07:25 296 10 0 9.219 0.2 0.5567,0.4168 1810 -5.69E-004 592.0 86.2 730.3 89.1 14.33 0.12 7.60
5112 2017_06_12 15:07:25 316 10 0 9.215 0.2 0.5567,0.4169 1810 -5.68E-004 592.0 86.2 730.3 89.1 14.33 0.12 8.03
5113 2017_06_12 15:07:25 337 10 0 9.226 0.2 0.5567,0.4169 1810 -5.68E-004 592.0 86.2 730.3 89.1 14.33 0.12 8.02
5114 2017_06_12 15:07:25 357 10 0 9.211 0.2 0.5568,0.4169 1810 -5.68E-004 592.0 86.2 730.3 89.1 14.33 0.12 7.61
5115 2017_06_12 15:07:25 375 10 0 9.236 0.2 0.5567,0.4169 1810 -5.69E-004 592.0 86.2 730.3 89.1 14.33 0.12 6.55
5116 2017_06_12 15:07:25 393 10 0 9.213 0.2 0.5567,0.4168 1810 -5.69E-004 592.0 86.2 730.3 89.1 14.33 0.12 6.28
5117 2017_06_12 15:07:25 412 10 0 9.213 0.2 0.5567,0.4169 1810 -5.69E-004 592.0 86.2 730.3 89.1 14.33 0.12 7.61
5118 2017_06_12 15:07:25 431 10 0 9.216 0.2 0.5567,0.4168 1810 -5.70E-004 592.0 86.2 730.3 89.1 14.33 0.12 8.03
5119 2017_06_12 15:07:25 449 10 0 9.212 0.2 0.5568,0.4164 1807 -6.90E-004 592.0 86.1 730.2 92.1 14.19 0.12 9.53
5120 2017_06_12 15:07:25 468 10 0 9.226 0.1 0.5568,0.4168 1809 5.78E-004 592.0 86.2 730.3 89.3 14.32 0.12 12.02
5121 2017_06_12 15:07:25 488 10 0 9.213 0.1 0.5567,0.4168 1810 -5.75E-004 592.0 86.2 730.3 89.2 14.32 0.12 10.32
5122 2017_06_12 15:07:25 507 10 0 9.215 0.1 0.5568,0.4168 1809 5.79E-004 592.0 86.2 730.2 89.3 14.32 0.12 10.31
5123 2017_06_12 15:07:25 526 10 0 9.213 0.1 0.5568,0.4168 1809 5.84E-004 592.0 86.2 730.2 89.4 14.31 0.12 10.31
5124 2017_06_12 15:07:25 546 10 0 9.231 0.1 0.5568,0.4168 1809 5.83E-004 592.0 86.2 730.2 89.3 14.31 0.12 18.01
5125 2017_06_12 15:07:25 566 10 0 9.211 0.1 0.5568,0.4168 1809 5.82E-004 592.0 86.2 730.2 89.3 14.31 0.12 11.11
5126 2017_06_12 15:07:25 587 10 0 9.209 0.2 0.5568,0.4168 1809 5.79E-004 592.0 86.2 730.2 89.2 14.32 0.12 8.50
5127 2017_06_12 15:07:25 607 10 0 9.233 0.2 0.5568,0.4168 1809 -5.82E-004 592.0 86.2 730.2 89.3 14.32 0.12 9.00
5128 2017_06_12 15:07:25 630 10 0 9.202 0.2 0.5568,0.4168 1809 5.82E-004 592.0 86.2 730.2 89.3 14.31 0.12 9.03
