记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
881 2017_06_08 15:58:31 016 4 0 2.909 0.2 0.4719,0.3914 2441 -1.10E-002 591.1 53.1 614.3 76.6 28.56 0.00 62.95
882 2017_06_08 15:58:31 042 4 0 2.908 0.2 0.4719,0.3910 2437 -1.12E-002 591.1 53.0 614.3 76.5 28.52 0.00 41.00
883 2017_06_08 15:58:31 067 4 0 2.909 0.3 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.5 28.53 0.00 29.47
884 2017_06_08 15:58:31 093 4 0 2.913 0.2 0.4719,0.3912 2437 -1.11E-002 591.1 53.0 614.3 76.5 28.53 0.00 49.57
885 2017_06_08 15:58:31 117 4 0 2.903 0.2 0.4719,0.3912 2437 -1.12E-002 591.1 53.0 614.3 76.5 28.53 0.00 59.07
886 2017_06_08 15:58:31 146 4 0 2.911 0.3 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.53 0.00 37.70
887 2017_06_08 15:58:31 176 4 0 2.917 0.2 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.5 28.54 0.00 42.77
888 2017_06_08 15:58:31 206 4 0 2.903 0.2 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.6 28.54 0.00 41.10
889 2017_06_08 15:58:31 234 4 0 2.907 0.2 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.6 28.54 0.00 44.96
890 2017_06_08 15:58:31 260 4 0 2.913 0.2 0.4721,0.3913 2437 -1.11E-002 591.1 53.1 614.3 76.5 28.53 0.00 55.40
891 2017_06_08 15:58:31 285 4 0 2.912 0.3 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.6 28.54 0.00 29.45
892 2017_06_08 15:58:31 308 4 0 2.911 0.3 0.4719,0.3912 2438 -1.11E-002 591.1 53.0 614.3 76.6 28.54 0.00 33.67
893 2017_06_08 15:58:31 331 4 0 2.902 0.2 0.4720,0.3913 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.54 0.00 45.03
894 2017_06_08 15:58:31 359 4 0 2.918 0.1 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.53 0.00 67.17
895 2017_06_08 15:58:31 383 4 0 2.914 0.3 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.53 0.00 32.47
896 2017_06_08 15:58:31 406 4 0 2.910 0.3 0.4720,0.3912 2437 -1.11E-002 591.1 53.0 614.3 76.6 28.53 0.00 34.93
897 2017_06_08 15:58:31 430 4 0 2.916 0.2 0.4720,0.3912 2437 -1.11E-002 591.1 53.0 614.3 76.6 28.53 0.00 39.21
898 2017_06_08 15:58:31 455 4 0 2.912 0.2 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.53 0.00 62.82
899 2017_06_08 15:58:31 478 4 0 2.910 0.2 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.53 0.00 55.47
900 2017_06_08 15:58:31 505 4 0 2.910 0.3 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.5 28.53 0.00 30.42
901 2017_06_08 15:58:31 533 4 0 2.909 0.3 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.5 28.53 0.00 37.73
902 2017_06_08 15:58:31 561 4 0 2.915 0.1 0.4721,0.3913 2437 -1.11E-002 591.1 53.1 614.3 76.5 28.54 0.00 78.45
903 2017_06_08 15:58:31 588 4 0 2.910 0.4 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.54 0.00 26.94
904 2017_06_08 15:58:31 615 4 0 2.913 0.2 0.4717,0.3909 2438 -1.12E-002 591.2 52.9 614.3 76.6 28.54 0.00 49.59
905 2017_06_08 15:58:31 643 4 0 2.922 0.2 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.54 0.00 46.96
906 2017_06_08 15:58:31 671 4 0 2.910 0.3 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.5 28.54 0.00 32.52
907 2017_06_08 15:58:31 698 4 0 2.918 0.2 0.4720,0.3912 2437 -1.11E-002 591.1 53.0 614.3 76.5 28.54 0.00 62.70
908 2017_06_08 15:58:31 726 4 0 2.911 0.3 0.4720,0.3912 2437 -1.11E-002 591.1 53.0 614.3 76.5 28.54 0.00 34.92
909 2017_06_08 15:58:31 754 4 0 2.918 0.2 0.4720,0.3912 2437 -1.11E-002 591.1 53.0 614.3 76.5 28.54 0.00 39.19
910 2017_06_08 15:58:31 781 4 0 2.903 0.1 0.4721,0.3913 2436 -1.11E-002 591.1 53.1 614.3 76.6 28.54 0.00 67.51
911 2017_06_08 15:58:31 804 4 0 2.914 0.3 0.4720,0.3911 2437 -1.12E-002 591.1 53.0 614.3 76.6 28.54 0.00 28.54
912 2017_06_08 15:58:31 827 4 0 2.906 0.3 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.54 0.00 34.98
913 2017_06_08 15:58:31 852 4 0 2.909 0.2 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.54 0.00 42.89
914 2017_06_08 15:58:31 876 4 0 2.910 0.1 0.4721,0.3913 2436 -1.11E-002 591.1 53.1 614.3 76.6 28.54 0.00 72.56
915 2017_06_08 15:58:31 899 4 0 2.907 0.2 0.4720,0.3912 2437 -1.11E-002 591.1 53.1 614.3 76.6 28.54 0.00 59.00
916 2017_06_08 15:58:31 923 4 0 2.918 0.3 0.4721,0.3913 2436 -1.11E-002 591.1 53.1 614.3 76.6 28.54 0.00 29.39
917 2017_06_08 15:58:31 947 4 0 2.912 0.3 0.4722,0.3912 2434 -1.11E-002 591.1 53.1 614.3 76.5 28.52 0.00 31.39
918 2017_06_08 15:58:31 972 4 0 2.905 0.2 0.4724,0.3914 2434 -1.11E-002 591.1 53.2 614.3 76.5 28.53 0.00 47.21
919 2017_06_08 15:58:31 996 4 0 2.910 0.1 0.4723,0.3914 2434 -1.11E-002 591.1 53.2 614.3 76.5 28.52 0.00 85.68
920 2017_06_08 15:58:32 019 4 0 2.910 0.2 0.4722,0.3913 2435 -1.11E-002 591.1 53.2 614.3 76.5 28.53 0.00 49.61
921 2017_06_08 15:58:32 043 4 0 2.914 0.3 0.4723,0.3914 2434 -1.11E-002 591.1 53.2 614.3 76.5 28.52 0.00 36.20
922 2017_06_08 15:58:32 067 4 0 2.918 0.3 0.4721,0.3912 2435 -1.11E-002 591.1 53.1 614.3 76.6 28.53 0.00 30.33
923 2017_06_08 15:58:32 090 4 0 2.917 0.2 0.4721,0.3912 2435 -1.11E-002 591.1 53.1 614.3 76.6 28.53 0.00 39.18
924 2017_06_08 15:58:32 114 4 0 2.910 0.2 0.4722,0.3913 2435 -1.11E-002 591.1 53.1 614.3 76.5 28.53 0.00 62.84
925 2017_06_08 15:58:32 143 4 0 2.914 0.1 0.4722,0.3912 2435 -1.11E-002 591.1 53.1 614.3 76.5 28.52 0.00 72.40
926 2017_06_08 15:58:32 173 4 0 2.910 0.3 0.4720,0.3911 2435 -1.12E-002 591.1 53.0 614.3 76.6 28.53 0.00 30.40
927 2017_06_08 15:58:32 203 4 0 2.910 0.2 0.4721,0.3912 2435 -1.12E-002 591.1 53.1 614.3 76.5 28.53 0.00 62.83
928 2017_06_08 15:58:32 233 4 0 2.911 0.3 0.4722,0.3912 2435 -1.11E-002 591.1 53.1 614.3 76.5 28.52 0.00 32.49
929 2017_06_08 15:58:32 262 4 0 2.918 0.2 0.4723,0.3914 2434 -1.11E-002 591.1 53.2 614.3 76.5 28.52 0.00 62.66
930 2017_06_08 15:58:32 289 4 0 2.907 0.3 0.4723,0.3914 2434 -1.11E-002 591.1 53.2 614.3 76.5 28.52 0.00 31.46
931 2017_06_08 15:58:32 316 4 0 2.919 0.2 0.4723,0.3913 2434 -1.11E-002 591.1 53.2 614.3 76.5 28.52 0.00 58.73
932 2017_06_08 15:58:32 342 4 0 2.922 0.2 0.4725,0.3916 2434 -1.10E-002 591.1 53.3 614.3 76.5 28.52 0.00 55.21
933 2017_06_08 15:58:32 366 4 0 2.916 0.3 0.4724,0.3915 2434 -1.10E-002 591.1 53.3 614.3 76.5 28.52 0.00 32.44
934 2017_06_08 15:58:32 391 4 0 2.913 0.3 0.4724,0.3915 2434 -1.11E-002 591.1 53.3 614.3 76.5 28.52 0.00 31.38
935 2017_06_08 15:58:32 414 4 0 2.914 0.1 0.4725,0.3916 2433 -1.10E-002 591.1 53.3 614.3 76.5 28.52 0.00 67.23
936 2017_06_08 15:58:32 438 4 0 2.912 0.2 0.4724,0.3915 2434 -1.11E-002 591.1 53.3 614.3 76.5 28.52 0.00 58.87
937 2017_06_08 15:58:32 466 4 0 2.929 0.3 0.4725,0.3915 2433 -1.10E-002 591.1 53.3 614.3 76.5 28.52 0.00 36.02
938 2017_06_08 15:58:32 493 4 0 2.903 0.3 0.4725,0.3915 2433 -1.10E-002 591.1 53.3 614.3 76.5 28.53 0.00 37.80
939 2017_06_08 15:58:32 522 4 0 2.906 0.1 0.4722,0.3913 2434 -1.11E-002 591.1 53.1 614.3 76.6 28.53 0.00 72.62
940 2017_06_08 15:58:32 552 4 0 2.910 0.3 0.4723,0.3913 2434 -1.11E-002 591.1 53.2 614.3 76.5 28.52 0.00 34.92
941 2017_06_08 15:58:32 582 4 0 2.915 0.2 0.4725,0.3915 2434 -1.10E-002 591.1 53.3 614.3 76.5 28.52 0.00 62.73
942 2017_06_08 15:58:32 610 4 0 2.909 0.3 0.4724,0.3914 2434 -1.11E-002 591.1 53.2 614.3 76.5 28.52 0.00 32.52
943 2017_06_08 15:58:32 641 4 0 2.907 0.1 0.4725,0.3915 2433 -1.10E-002 591.1 53.3 614.3 76.5 28.52 0.00 72.57
944 2017_06_08 15:58:32 671 4 0 2.905 0.3 0.4725,0.3915 2433 -1.10E-002 591.1 53.3 614.1 76.5 28.52 0.00 30.46
945 2017_06_08 15:58:32 701 4 0 2.909 0.1 0.4723,0.3913 2434 -1.11E-002 591.1 53.2 614.1 76.6 28.52 0.00 67.35
946 2017_06_08 15:58:32 731 4 0 2.917 0.3 0.4722,0.3912 2434 -1.11E-002 591.1 53.1 614.1 76.6 28.52 0.00 28.50
947 2017_06_08 15:58:32 761 4 0 2.923 0.1 0.4724,0.3914 2434 -1.11E-002 591.1 53.3 614.3 76.6 28.52 0.00 72.18
948 2017_06_08 15:58:32 790 4 0 2.910 0.3 0.4724,0.3914 2434 -1.11E-002 591.1 53.2 614.1 76.5 28.52 0.00 31.41
949 2017_06_08 15:58:32 817 4 0 2.908 0.1 0.4724,0.3914 2433 -1.11E-002 591.1 53.2 614.1 76.6 28.51 0.00 67.34
950 2017_06_08 15:58:32 843 4 0 2.924 0.2 0.4723,0.3913 2433 -1.11E-002 591.1 53.2 614.1 76.6 28.51 0.00 55.17
951 2017_06_08 15:58:32 869 4 0 2.910 0.3 0.4724,0.3913 2433 -1.11E-002 591.1 53.2 614.1 76.6 28.51 0.00 30.40
952 2017_06_08 15:58:32 892 4 0 2.909 0.2 0.4724,0.3913 2433 -1.11E-002 591.1 53.2 614.1 76.6 28.51 0.00 44.89
953 2017_06_08 15:58:32 916 4 0 2.915 0.1 0.4723,0.3913 2433 -1.11E-002 591.1 53.2 614.1 76.6 28.51 0.00 72.35
954 2017_06_08 15:58:32 939 4 0 2.914 0.2 0.4723,0.3913 2433 -1.11E-002 591.1 53.2 614.1 76.6 28.51 0.00 58.80
955 2017_06_08 15:58:32 962 4 0 2.916 0.2 0.4724,0.3913 2433 -1.11E-002 591.1 53.2 614.1 76.6 28.51 0.00 40.89
956 2017_06_08 15:58:32 987 4 0 2.909 0.3 0.4724,0.3913 2433 -1.11E-002 591.1 53.2 614.1 76.6 28.51 0.00 29.46
957 2017_06_08 15:58:33 010 4 0 2.907 0.3 0.4725,0.3911 2429 -1.12E-002 591.2 53.2 614.1 76.5 28.45 0.00 32.45
958 2017_06_08 15:58:33 033 4 0 2.913 0.2 0.4725,0.3912 2431 -1.12E-002 591.2 53.2 614.1 76.5 28.48 0.00 49.48
959 2017_06_08 15:58:33 061 4 0 2.915 0.1 0.4724,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.5 28.49 0.00 72.30
960 2017_06_08 15:58:33 089 4 0 2.913 0.3 0.4724,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 31.36
961 2017_06_08 15:58:33 115 4 0 2.917 0.2 0.4725,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 52.17
962 2017_06_08 15:58:33 149 4 0 2.910 0.2 0.4724,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 58.86
963 2017_06_08 15:58:33 177 4 0 2.914 0.2 0.4724,0.3912 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 52.24
964 2017_06_08 15:58:33 204 4 0 2.933 0.2 0.4724,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 51.91
965 2017_06_08 15:58:33 231 4 0 2.918 0.3 0.4725,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.5 28.50 0.00 30.29
966 2017_06_08 15:58:33 259 4 0 2.910 0.1 0.4724,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 67.27
967 2017_06_08 15:58:33 286 4 0 2.910 0.3 0.4724,0.3912 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 37.67
968 2017_06_08 15:58:33 314 4 0 2.920 0.3 0.4724,0.3912 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 36.10
969 2017_06_08 15:58:33 341 4 0 2.917 0.1 0.4724,0.3912 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 67.09
970 2017_06_08 15:58:33 366 4 0 2.907 0.3 0.4724,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.5 28.49 0.00 32.50
971 2017_06_08 15:58:33 390 4 0 2.930 0.3 0.4723,0.3911 2432 -1.12E-002 591.2 53.1 614.1 76.6 28.49 0.00 34.64
972 2017_06_08 15:58:33 415 4 0 2.910 0.2 0.4724,0.3912 2432 -1.12E-002 591.2 53.2 614.1 76.6 28.49 0.00 62.77
973 2017_06_08 15:58:33 438 4 0 2.910 0.2 0.4724,0.3912 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 58.85
974 2017_06_08 15:58:33 461 4 0 2.907 0.2 0.4723,0.3911 2432 -1.12E-002 591.2 53.1 614.1 76.6 28.49 0.00 40.97
975 2017_06_08 15:58:33 485 4 0 2.920 0.3 0.4725,0.3913 2431 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 28.44
976 2017_06_08 15:58:33 509 4 0 2.906 0.3 0.4725,0.3913 2431 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 33.67
977 2017_06_08 15:58:33 533 4 0 2.903 0.2 0.4725,0.3913 2431 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 44.94
978 2017_06_08 15:58:33 556 4 0 2.918 0.1 0.4726,0.3914 2431 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 85.36
979 2017_06_08 15:58:33 579 4 0 2.920 0.2 0.4724,0.3912 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 49.40
980 2017_06_08 15:58:33 603 4 0 2.915 0.3 0.4725,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 32.41
981 2017_06_08 15:58:33 628 4 0 2.912 0.3 0.4725,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 31.37
982 2017_06_08 15:58:33 651 4 0 2.908 0.2 0.4725,0.3913 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 39.26
983 2017_06_08 15:58:33 677 4 0 2.912 0.1 0.4722,0.3910 2432 -1.12E-002 591.2 53.1 614.1 76.6 28.50 0.00 67.22
984 2017_06_08 15:58:33 700 4 0 2.910 0.2 0.4726,0.3914 2431 -1.11E-002 591.1 53.3 614.1 76.6 28.50 0.00 58.86
985 2017_06_08 15:58:33 724 4 0 2.910 0.3 0.4725,0.3913 2431 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 31.39
986 2017_06_08 15:58:33 748 4 0 2.910 0.3 0.4727,0.3915 2431 -1.11E-002 591.1 53.3 614.1 76.5 28.49 0.00 30.37
987 2017_06_08 15:58:33 772 4 0 2.922 0.2 0.4724,0.3912 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 40.77
988 2017_06_08 15:58:33 796 4 0 2.917 0.1 0.4723,0.3911 2432 -1.12E-002 591.2 53.1 614.1 76.6 28.50 0.00 67.09
989 2017_06_08 15:58:33 821 4 0 2.909 0.2 0.4724,0.3912 2432 -1.12E-002 591.2 53.2 614.1 76.6 28.50 0.00 52.33
990 2017_06_08 15:58:33 847 4 0 2.920 0.3 0.4724,0.3912 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 33.51
991 2017_06_08 15:58:33 875 4 0 2.907 0.3 0.4724,0.3912 2432 -1.12E-002 591.2 53.2 614.1 76.6 28.50 0.00 37.71
992 2017_06_08 15:58:33 901 4 0 2.910 0.2 0.4724,0.3912 2432 -1.11E-002 591.1 53.2 614.1 76.6 28.50 0.00 58.84
993 2017_06_08 15:58:33 923 4 0 2.918 0.3 0.4725,0.3913 2431 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 33.53
994 2017_06_08 15:58:33 948 4 0 2.909 0.3 0.4725,0.3913 2431 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 29.43
995 2017_06_08 15:58:33 971 4 0 2.913 0.3 0.4724,0.3912 2432 -1.12E-002 591.2 53.2 614.1 76.6 28.50 0.00 34.83
996 2017_06_08 15:58:33 994 4 0 2.917 0.2 0.4726,0.3914 2431 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 52.18
997 2017_06_08 15:58:34 021 4 0 2.910 0.2 0.4727,0.3915 2431 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 62.76
998 2017_06_08 15:58:34 049 4 0 2.914 0.3 0.4726,0.3914 2431 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 30.33
999 2017_06_08 15:58:34 078 4 0 2.914 0.2 0.4726,0.3914 2431 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 42.74
1000 2017_06_08 15:58:34 107 4 0 2.908 0.2 0.4726,0.3914 2431 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 42.83
1001 2017_06_08 15:58:34 137 4 0 2.914 0.2 0.4725,0.3913 2431 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 39.18
1002 2017_06_08 15:58:34 166 4 0 2.907 0.2 0.4725,0.3913 2431 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 42.85
1003 2017_06_08 15:58:34 195 4 0 2.912 0.3 0.4725,0.3913 2431 -1.11E-002 591.1 53.2 614.1 76.6 28.49 0.00 36.19
1004 2017_06_08 15:58:34 231 4 0 2.910 0.3 0.4726,0.3914 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 29.42
1005 2017_06_08 15:58:34 261 4 0 2.924 0.1 0.4726,0.3914 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 72.07
1006 2017_06_08 15:58:34 291 4 0 2.905 0.3 0.4728,0.3915 2430 -1.10E-002 591.1 53.4 614.1 76.5 28.49 0.00 30.42
1007 2017_06_08 15:58:34 319 4 0 2.912 0.2 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 58.80
1008 2017_06_08 15:58:34 348 4 0 2.909 0.3 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 36.22
1009 2017_06_08 15:58:34 378 4 0 2.914 0.2 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 55.29
1010 2017_06_08 15:58:34 405 4 0 2.908 0.2 0.4728,0.3915 2429 -1.10E-002 591.1 53.4 614.1 76.6 28.48 0.00 47.09
1011 2017_06_08 15:58:34 431 4 0 2.901 0.3 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 30.46
1012 2017_06_08 15:58:34 455 4 0 2.922 0.2 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.49 0.00 52.08
1013 2017_06_08 15:58:34 479 4 0 2.909 0.2 0.4726,0.3913 2430 -1.11E-002 591.2 53.2 614.1 76.6 28.49 0.00 62.78
1014 2017_06_08 15:58:34 503 4 0 2.901 0.3 0.4726,0.3912 2430 -1.12E-002 591.2 53.2 614.1 76.6 28.49 0.00 36.31
1015 2017_06_08 15:58:34 526 4 0 2.911 0.3 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 31.36
1016 2017_06_08 15:58:34 550 4 0 2.911 0.3 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 36.18
1017 2017_06_08 15:58:34 574 4 0 2.914 0.2 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 49.46
1018 2017_06_08 15:58:34 597 4 0 2.912 0.1 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 67.18
1019 2017_06_08 15:58:34 621 4 0 2.920 0.2 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 49.36
1020 2017_06_08 15:58:34 650 4 0 2.910 0.3 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 30.36
1021 2017_06_08 15:58:34 678 4 0 2.924 0.2 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 52.05
1022 2017_06_08 15:58:34 708 4 0 2.921 0.2 0.4726,0.3913 2430 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 39.07
1023 2017_06_08 15:58:34 737 4 0 2.906 0.3 0.4726,0.3913 2429 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 34.91
1024 2017_06_08 15:58:34 766 4 0 2.925 0.2 0.4726,0.3913 2429 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 55.07
1025 2017_06_08 15:58:34 800 4 0 2.917 0.2 0.4728,0.3915 2429 -1.11E-002 591.1 53.4 614.1 76.6 28.48 0.00 58.68
1026 2017_06_08 15:58:34 830 4 0 2.910 0.3 0.4726,0.3913 2429 -1.11E-002 591.2 53.3 614.1 76.6 28.48 0.00 30.36
1027 2017_06_08 15:58:34 859 4 0 2.913 0.2 0.4728,0.3914 2429 -1.11E-002 591.1 53.4 614.1 76.6 28.48 0.00 46.99
1028 2017_06_08 15:58:34 890 4 0 2.910 0.2 0.4727,0.3914 2429 -1.11E-002 591.1 53.3 614.1 76.6 28.48 0.00 39.20
1029 2017_06_08 15:58:34 921 4 0 2.907 0.2 0.4726,0.3913 2429 -1.11E-002 591.2 53.3 614.1 76.6 28.48 0.00 47.10
1030 2017_06_08 15:58:34 952 4 0 2.905 0.3 0.4725,0.3911 2430 -1.12E-002 591.2 53.2 614.1 76.6 28.48 0.00 32.50
1031 2017_06_08 15:58:34 978 4 0 2.911 0.1 0.4730,0.3917 2428 -1.10E-002 591.1 53.5 614.1 76.6 28.47 0.00 94.05
1032 2017_06_08 15:58:35 003 4 0 2.913 0.2 0.4729,0.3916 2428 -1.10E-002 591.1 53.4 614.1 76.6 28.47 0.00 44.75
1033 2017_06_08 15:58:35 029 4 0 2.915 0.3 0.4729,0.3913 2426 -1.11E-002 591.2 53.4 614.1 76.5 28.43 0.00 30.25
1034 2017_06_08 15:58:35 053 4 0 2.908 0.2 0.4728,0.3914 2427 -1.11E-002 591.2 53.4 614.1 76.5 28.45 0.00 44.79
1035 2017_06_08 15:58:35 077 4 0 2.913 0.1 0.4728,0.3914 2428 -1.11E-002 591.1 53.4 614.1 76.5 28.46 0.00 78.27
1036 2017_06_08 15:58:35 099 4 0 2.907 0.2 0.4728,0.3914 2428 -1.11E-002 591.1 53.4 614.1 76.5 28.46 0.00 62.76
1037 2017_06_08 15:58:35 123 4 0 2.918 0.2 0.4728,0.3914 2428 -1.11E-002 591.1 53.4 614.1 76.5 28.46 0.00 39.07
1038 2017_06_08 15:58:35 147 4 0 2.916 0.3 0.4728,0.3914 2428 -1.11E-002 591.1 53.3 614.1 76.6 28.46 0.00 29.33
1039 2017_06_08 15:58:35 170 4 0 2.913 0.3 0.4728,0.3913 2428 -1.11E-002 591.2 53.3 614.1 76.5 28.46 0.00 33.55
1040 2017_06_08 15:58:35 194 4 0 2.915 0.2 0.4728,0.3913 2428 -1.11E-002 591.2 53.3 614.1 76.6 28.46 0.00 55.22
1041 2017_06_08 15:58:35 219 4 0 2.912 0.1 0.4728,0.3914 2428 -1.11E-002 591.1 53.4 614.1 76.6 28.46 0.00 67.13
1042 2017_06_08 15:58:35 242 4 0 2.900 0.2 0.4728,0.3914 2428 -1.11E-002 591.1 53.3 614.2 76.6 28.46 0.00 58.98
1043 2017_06_08 15:58:35 265 4 0 2.910 0.3 0.4728,0.3914 2428 -1.11E-002 591.1 53.3 614.2 76.6 28.46 0.00 32.43
1044 2017_06_08 15:58:35 289 4 0 2.913 0.3 0.4730,0.3916 2427 -1.10E-002 591.1 53.5 614.2 76.5 28.45 0.00 33.55
1045 2017_06_08 15:58:35 315 4 0 2.913 0.3 0.4727,0.3913 2428 -1.11E-002 591.2 53.3 614.2 76.6 28.45 0.00 33.54
1046 2017_06_08 15:58:35 344 4 0 2.905 0.2 0.4728,0.3913 2427 -1.11E-002 591.2 53.3 614.1 76.5 28.43 0.00 62.74
1047 2017_06_08 15:58:35 373 4 0 2.917 0.3 0.4729,0.3911 2424 -1.12E-002 591.2 53.3 614.1 76.5 28.38 0.00 29.23
1048 2017_06_08 15:58:35 403 4 0 2.910 0.1 0.4728,0.3912 2426 -1.12E-002 591.2 53.3 614.1 76.5 28.44 0.00 78.32
1049 2017_06_08 15:58:35 432 4 0 2.910 0.3 0.4728,0.3912 2426 -1.12E-002 591.2 53.3 614.1 76.5 28.43 0.00 30.30
1050 2017_06_08 15:58:35 461 4 0 2.908 0.1 0.4729,0.3913 2426 -1.11E-002 591.2 53.3 614.1 76.5 28.43 0.00 72.30
1051 2017_06_08 15:58:35 490 4 0 2.916 0.3 0.4730,0.3915 2426 -1.11E-002 591.1 53.5 614.1 76.5 28.43 0.00 32.33
1052 2017_06_08 15:58:35 519 4 0 2.913 0.2 0.4730,0.3914 2426 -1.11E-002 591.1 53.4 614.1 76.5 28.43 0.00 62.56
1053 2017_06_08 15:58:35 546 4 0 2.930 0.2 0.4734,0.3908 2415 -1.13E-002 591.3 53.4 614.1 77.2 28.25 0.00 42.14
1054 2017_06_08 15:58:35 572 4 0 2.914 0.3 0.4732,0.3909 2419 -1.13E-002 591.3 53.3 614.1 76.9 28.31 0.00 29.19
1055 2017_06_08 15:58:35 597 4 0 2.922 0.2 0.4732,0.3910 2420 -1.13E-002 591.3 53.4 614.1 76.7 28.33 0.00 58.27
1056 2017_06_08 15:58:35 621 4 0 2.912 0.2 0.4733,0.3911 2419 -1.12E-002 591.2 53.4 614.1 76.7 28.33 0.00 51.97
1057 2017_06_08 15:58:35 645 4 0 2.914 0.3 0.4732,0.3911 2421 -1.12E-002 591.2 53.4 614.1 76.7 28.34 0.00 33.40
